#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:impatiens" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:impatiens" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:impatiens">
#                <taxonset id="TaxonSet.impatiens" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:impatiens" name="distribution" x="@birthRate.t:impatiens">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:impatiens" name="distribution">
#            <parameter id="gammaShape.s:impatiens" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:impatiens" name="distribution">
#            <parameter id="kappa.s:impatiens" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:impatiens" name="distribution">
#            <parameter id="ucldStdev.c:impatiens" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.03" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.04" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@impatiens" id="treeLikelihood.impatiens" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:impatiens">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:impatiens" shape="@gammaShape.s:impatiens" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:impatiens" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:impatiens" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:impatiens" kappa="@kappa.s:impatiens" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:impatiens" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:impatiens" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:impatiens" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:impatiens">
#                <LogNormal S="@ucldStdev.c:impatiens" id="LogNormalDistributionModel.c:impatiens" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.05" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="94" id="rateCategories.c:impatiens" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:impatiens" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	gammaShape	kappa	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
476000	-1769.7632929357223	-1937.7441107222849	167.98081778656254	-1937.7441107222849	0.041641212997039975	177.07231507894903	113.84756948185765	0.018833720770978266	14.849582516586961	1.574265644556246	1.6759328822702235	3.1395312552563905	2.0484266719742696	0.3101385084346258	0.26619501710873333	0.178026216018966	0.24564025843767504	
477000	-1751.816321237903	-1937.0504775874188	185.23415634951587	-1937.0504775874188	0.03338893208691196	193.77327962728413	206.63087041920738	0.018833720770978266	14.849582516586961	1.3857413512714876	1.9569243519353035	3.5164517339427372	2.060640457052188	0.3101385084346258	0.26619501710873333	0.178026216018966	0.24564025843767504	
478000	-1762.441759217304	-1948.3331897324279	185.89143051512372	-1948.3331897324279	0.028714809410901036	194.6020712737673	140.670327419412	0.04550530934567315	15.0743074019977	1.4242423026131124	1.7541771982506247	3.8575024060374328	2.059815865271462	0.3101385084346258	0.26619501710873333	0.178026216018966	0.24564025843767504	
479000	-1773.5595645953085	-1951.9422628803486	178.3826982850402	-1951.9422628803486	0.032993442057476216	187.12412356907012	125.89920761805165	0.04550530934567315	15.0743074019977	1.434711221847291	1.3808554181108073	3.363927605647145	2.025120767158326	0.3101385084346258	0.26619501710873333	0.178026216018966	0.24564025843767504	
480000	-1783.1535960690053	-1945.3012971776077	162.14770110860246	-1945.3012971776077	0.05278307139303478	171.66387547087103	109.0262838382471	0.08566583392830372	15.0743074019977	1.6867905580505687	1.2580355823787441	1.0834235463697848	1.9124085680736376	0.31178566295372834	0.26619501710873333	0.178026216018966	0.24399310391857254	
481000	-1777.112513928621	-1946.344848203544	169.2323342749229	-1946.344848203544	0.042382211011801806	178.1526742692398	138.05987880387906	0.08035570374832275	12.787486368392125	1.599067406777028	1.2166591175704136	1.1651287340803689	1.6769679788715561	0.31178566295372834	0.26619501710873333	0.178026216018966	0.24399310391857254	
482000	-1782.7065693307165	-1960.1327499044673	177.42618057375086	-1960.1327499044673	0.03183993761798725	186.09459786394078	112.29220677185026	0.08035570374832275	15.961805923995408	1.3570996678386662	1.2897571159152221	1.4829463411874406	1.611011816692837	0.31178566295372834	0.26619501710873333	0.178026216018966	0.24399310391857254	
483000	-1783.0246215958675	-1944.3101465539519	161.28552495808435	-1944.3101465539519	0.035319022572856545	169.8879941335008	184.70724872554686	0.08035570374832275	15.961805923995408	1.3348240724914697	1.1611648645277968	2.00101909793554	1.7935731411559257	0.28296811584340165	0.29501256421906	0.178026216018966	0.24399310391857254	
484000	-1777.9171719421524	-1951.734041942531	173.8168700003784	-1951.734041942531	0.038510944516069436	181.95551256726048	182.30975945582804	0.08035570374832275	14.413074535132536	1.2509614788977488	1.388184907305804	1.3644225698465766	1.4603406421783327	0.28296811584340165	0.29501256421906	0.17028789213829218	0.25173142779924634	
485000	-1774.2157560944295	-1948.8876042358906	174.67184814146114	-1948.8876042358906	0.04417617303446471	182.73256243759576	164.08018240497032	0.08035570374832275	12.051085623938185	1.3457680683480744	1.3457230737365036	1.1257328664714332	1.5450064978175264	0.28296811584340165	0.29501256421906	0.17028789213829218	0.25173142779924634	
486000	-1789.2602696340196	-1948.3101877729734	159.04991813895396	-1948.3101877729734	0.05376331438398334	167.97764884027978	73.9852817625976	0.08035570374832275	12.051085623938185	1.6419104682703138	1.0953092518196823	0.8476338094848059	1.53726508010143	0.261343329367934	0.3166373506945277	0.17028789213829218	0.25173142779924634	
487000	-1777.4741224429847	-1944.8947715326556	167.42064908967095	-1944.8947715326556	0.053566988530781116	176.03826612823065	90.31672873589007	0.08035570374832275	12.051085623938185	1.5352839698745733	1.475893529082792	1.020785561058101	1.5159161057110315	0.261343329367934	0.2995621812740704	0.18736306155874946	0.25173142779924634	
488000	-1787.5848760352062	-1949.5967279609506	162.01185192574434	-1949.5967279609506	0.05267910360193878	171.12194024825726	89.92834992075016	0.10397112670724704	13.312680043007122	1.628503515122835	1.1123421344016515	1.1276663483641773	1.9557099135998015	0.261343329367934	0.2995621812740704	0.18736306155874946	0.25173142779924634	
489000	-1775.9641487768583	-1943.2852978694268	167.32114909256842	-1943.2852978694268	0.04357921714052688	175.81247925783646	132.9070134357717	0.17344670865619666	10.924342342764163	1.5247521302816707	1.2070587690985448	3.0525381028236818	2.4569727008785844	0.27803973510192037	0.30161788812196605	0.16861094897686746	0.25173142779924634	
490000	-1792.1295503272354	-1958.3578168281747	166.22826650093918	-1958.3578168281747	0.03966465302741486	174.43501832265213	139.6617364928771	0.17344670865619666	10.924342342764163	1.4276423742309154	1.6984141662398915	2.593145652715085	2.0676975237960744	0.27803973510192037	0.30161788812196605	0.16861094897686746	0.25173142779924634	
491000	-1763.1228406641596	-1944.8991360710781	181.77629540691854	-1944.8991360710781	0.03084644930993628	190.43395462028133	177.0119708101008	0.17344670865619666	15.434417277384535	1.34610097991565	1.7410428835744085	2.4557425914662336	1.861710205840664	0.27803973510192037	0.30161788812196605	0.16861094897686746	0.25173142779924634	
492000	-1763.814941110521	-1955.960206674409	192.1452655638879	-1955.960206674409	0.02983716904385354	200.11758803230992	180.2614020935824	0.17344670865619666	15.434417277384535	1.1171504450236514	1.8541565069912251	2.4470610297019304	1.5869824311364655	0.2543678442486998	0.30161788812196605	0.16861094897686746	0.2754033186524669	
493000	-1765.3059774646701	-1943.502129069667	178.19615160499697	-1943.502129069667	0.03542769977193996	186.23901615944862	119.20575056522551	0.17344670865619666	15.434417277384535	1.1404596175279929	1.7406419835248637	2.3682676501806394	1.6609068969501914	0.2543678442486998	0.30161788812196605	0.16861094897686746	0.2754033186524669	
494000	-1762.1735158615845	-1946.930833243224	184.7573173816394	-1946.930833243224	0.0317870117856784	192.63618426140837	192.30464917505105	0.17344670865619666	15.434417277384535	1.086371926552337	1.861364102945038	2.290359415677221	1.538687761889976	0.2543678442486998	0.30161788812196605	0.16861094897686746	0.2754033186524669	
495000	-1778.5615490716514	-1954.4587202141124	175.89717114246113	-1954.4587202141124	0.03541311672687981	185.40277260402354	100.35858513036894	0.0558336894969633	24.637302031711453	1.3151132881089846	2.1241052790799086	3.170013482144649	1.8377982141518177	0.2543678442486998	0.30161788812196605	0.16861094897686746	0.2754033186524669	
496000	-1765.3493417682575	-1942.4289172120623	177.0795754438048	-1942.4289172120623	0.035913612315598864	186.24545148771068	202.9716550410897	0.0558336894969633	24.637302031711453	1.20128929418338	1.846985121364604	1.968221793515371	1.6928500711260208	0.2543678442486998	0.2934956875370539	0.17673314956177963	0.2754033186524669	
497000	-1770.666020932986	-1941.5456271302894	170.8796061973034	-1941.5456271302894	0.03624746091718904	180.84376662949688	147.1108508517232	0.0558336894969633	24.637302031711453	1.4705899322689933	1.736447771685955	2.6222383611930873	2.292265378694409	0.2776801186397566	0.2934956875370539	0.17673314956177963	0.2520910442614101	
498000	-1774.8173588714626	-1938.2218740543299	163.4045151828673	-1938.2218740543299	0.05083237152880963	173.48944720924777	166.21776343576715	0.0631837077478957	24.637302031711453	1.5093333569023968	2.2480092101431084	2.749796077195482	2.6331946706583036	0.2776801186397566	0.2934956875370539	0.17673314956177963	0.2520910442614101	
499000	-1779.762690467728	-1949.4702282369406	169.70753776921265	-1949.4702282369406	0.041519727521974296	179.2960956377081	124.2764566871397	0.0631837077478957	24.637302031711453	1.3406110222040537	1.722111416796245	2.0336744577047314	2.0942526978436393	0.2776801186397566	0.2934956875370539	0.17673314956177963	0.2520910442614101	
500000	-1787.7265780960204	-1947.6674863859039	159.94090828988348	-1947.6674863859039	0.04794872847046483	169.83651088583517	132.47111478799283	0.0631837077478957	24.637302031711453	1.4447211716016122	1.547410784174716	2.507965456740718	2.514973280064102	0.2776801186397566	0.2934956875370539	0.17673314956177963	0.2520910442614101	
501000	-1765.9536076956938	-1938.2623254854939	172.30871778980003	-1938.2623254854939	0.0392993509474691	182.1604431364895	153.161743733914	0.0631837077478957	19.68997972311387	1.6092300217135067	2.087468648405629	3.3016080630825546	3.156675781453442	0.2776801186397566	0.2611047569617662	0.16348664938205879	0.29772847501641864	
502000	-1773.8621406809389	-1960.5009855012047	186.63884482026583	-1960.5009855012047	0.021720811746787617	196.069351204432	187.73418918191507	0.0328134916917125	19.68997972311387	1.4752492991470834	1.567366427870371	2.9361822815447116	2.3685388131973233	0.2776801186397566	0.2611047569617662	0.16348664938205879	0.29772847501641864	
503000	-1775.2770662162318	-1955.3735587182082	180.09649250197643	-1955.3735587182082	0.027423860002481586	189.76387052063473	185.39516060996382	0.02775013486703921	20.884896173437486	1.5118922188087758	1.4980428812686235	3.1538015841246794	2.4228280543555325	0.2776801186397566	0.2611047569617662	0.16348664938205879	0.29772847501641864	
504000	-1771.2898167223493	-1944.286148325758	172.9963316034086	-1944.286148325758	0.03345623455750745	183.6756365596619	124.45201473929978	0.0857493365907579	20.884896173437486	1.8415191124761234	2.1625008241960537	5.276035301491032	3.2591016908290387	0.2776801186397566	0.2611047569617662	0.16348664938205879	0.29772847501641864	
505000	-1774.5150185526288	-1940.411982842533	165.89696428990425	-1940.411982842533	0.0393101050499992	176.7137618735159	137.96671802626526	0.1009042498436633	20.884896173437486	1.8842102955179734	1.9286537239775292	5.596650431305401	3.2987545792023543	0.2776801186397566	0.2611047569617662	0.16348664938205879	0.29772847501641864	
506000	-1780.4100769194813	-1952.144241116298	171.73416419681672	-1952.144241116298	0.035280046320334046	182.03186437935582	135.95899058310255	0.1009042498436633	20.884896173437486	1.7036763273591486	2.0056503397187324	4.395127130097826	2.890515448251201	0.2866972134646713	0.2611047569617662	0.16348664938205879	0.28871138019150394	
507000	-1775.267351041465	-1948.7635631962482	173.4962121547832	-1948.7635631962482	0.04316181173632206	183.7510678805932	124.61181190253565	0.1009042498436633	23.048555379746613	1.609365253790548	2.3168173067294022	4.188154198842749	2.324933947588753	0.2866972134646713	0.2611047569617662	0.16348664938205879	0.28871138019150394	
508000	-1755.4938883445013	-1945.4443805899425	189.9504922454412	-1945.4443805899425	0.025076506587257505	198.9834485093043	181.2260442115311	0.1009042498436633	15.803921932166128	1.4811727190605621	1.9473096607128644	3.9471043778198442	1.9457376797488888	0.2866972134646713	0.2611047569617662	0.16348664938205879	0.28871138019150394	
509000	-1748.80128712476	-1944.2051081932366	195.40382106847656	-1944.2051081932366	0.02723854015260008	204.61959453420675	187.70219387526743	0.08724965327691758	15.803921932166128	1.5484006311102738	2.8592615082094777	5.567006248898611	2.372192317830237	0.2866972134646713	0.2611047569617662	0.16348664938205879	0.28871138019150394	
510000	-1757.3693282236063	-1940.1341404002262	182.76481217661996	-1940.1341404002262	0.023970145331311993	192.07159599196586	155.71441408625594	0.08724965327691758	15.803921932166128	1.5796448997046673	2.010407192992337	6.218994566348582	2.432710577749172	0.2866972134646713	0.2611047569617662	0.16348664938205879	0.28871138019150394	
511000	-1764.8218745428671	-1943.3037018576802	178.4818273148131	-1943.3037018576802	0.02377166059724952	188.3427109776638	143.79165454397364	0.08724965327691758	15.803921932166128	1.771137223328861	1.7320174127475876	8.265144350355593	2.8723829241777796	0.2866972134646713	0.2582758586105431	0.16348664938205879	0.29154027854272707	
512000	-1751.522898089527	-1941.9052948714134	190.3823967818865	-1941.9052948714134	0.017124862913882273	199.95951665353212	228.42139985505762	0.04807361902191288	15.803921932166128	1.6863539959967244	1.7271894974050839	6.942663310744301	2.915626453467102	0.29001828019887393	0.2582758586105431	0.16016558264785616	0.29154027854272707	
513000	-1767.8747906008157	-1944.6361735937965	176.7613829929808	-1944.6361735937965	0.02384694690253177	186.8028544146249	157.26850719073397	0.04807361902191288	15.803921932166128	1.8476306637076176	1.966456863344093	8.873544313844674	3.0035905852149396	0.29001828019887393	0.2582758586105431	0.16016558264785616	0.29154027854272707	
514000	-1758.7365152988523	-1945.6967536844857	186.96023838563337	-1945.6967536844857	0.023904612368926718	196.31932652895216	186.0770336893165	0.1131640955516381	15.803921932166128	1.5887163610945332	1.8753610172116448	6.112362412867787	2.4215593625859118	0.26797097653700336	0.28032316227241366	0.16016558264785616	0.29154027854272707	
515000	-1752.42299841949	-1942.1091909698482	189.68619255035813	-1942.1091909698482	0.031913046298819185	198.54907665328548	217.03143114733288	0.1131640955516381	15.803921932166128	1.4190710784804488	2.6881201901589034	4.152738229138075	2.05972429968024	0.26797097653700336	0.28032316227241366	0.16016558264785616	0.29154027854272707	
516000	-1751.8807770771016	-1942.0679678432764	190.1871907661749	-1942.0679678432764	0.032761906581497864	198.96837777136736	223.07831945135206	0.1131640955516381	15.803921932166128	1.3913408246796717	2.6049295175230167	3.8882673201918947	2.104030596638119	0.26797097653700336	0.28032316227241366	0.16016558264785616	0.29154027854272707	
517000	-1738.524628206744	-1939.4402961961098	200.91566798936583	-1939.4402961961098	0.02796130792466399	209.1203714140532	204.56378990665036	0.08678489552181545	15.803921932166128	1.2063420795898319	2.3986510447808125	2.515668390184216	1.6712398986067074	0.29365886499185845	0.25463527381755857	0.16016558264785616	0.29154027854272707	
518000	-1746.8431809400838	-1938.8702366981029	192.02705575801903	-1938.8702366981029	0.02897345011991199	200.25996075774992	208.64992159660997	0.05449255148774138	13.842697554839066	1.3191847030981287	1.993740391401758	3.3123515887782866	1.9945871215209268	0.2901337185995353	0.25463527381755857	0.16369072904017928	0.29154027854272707	
519000	-1764.1104000475502	-1944.8695849253406	180.75918487779032	-1944.8695849253406	0.030087734354706547	190.58860460863806	162.57626294132064	0.0660847899704005	21.22442311439193	1.5414987896586736	2.1212849158815996	5.9114358575172385	2.3639419972354894	0.2901337185995353	0.25463527381755857	0.16369072904017928	0.29154027854272707	
520000	-1779.476329021367	-1948.8318456674067	169.35551664603966	-1948.8318456674067	0.03814620166231329	179.21699598423768	148.09033608263664	0.0660847899704005	21.22442311439193	1.5524928028885914	1.8758030170302504	6.023759175203628	2.4574920126567523	0.2901337185995353	0.25463527381755857	0.16369072904017928	0.29154027854272707	
521000	-1779.4954409628358	-1945.7885868019928	166.29314583915686	-1945.7885868019928	0.04029063927671361	176.12615554002997	131.33378642667734	0.08410851652155592	21.22442311439193	1.5365517192250129	1.5157740325184037	5.765253224936941	2.7656687856194955	0.2901337185995353	0.2857643908860034	0.16369072904017928	0.2604111614742822	
522000	-1775.4976540790908	-1946.1027123086512	170.60505822956037	-1946.1027123086512	0.04503592468471504	180.14607615550796	130.51306735858802	0.1267479603893811	21.22442311439193	1.4223368418877582	2.1245874438052574	5.511094892476674	2.280644292989026	0.2901337185995353	0.2857643908860034	0.16369072904017928	0.2604111614742822	
523000	-1758.5560350111323	-1939.0324162748639	180.4763812637316	-1939.0324162748639	0.044598542913479554	189.23413389714503	152.79799584175572	0.1267479603893811	21.22442311439193	1.159179938141281	2.0968914422628195	2.9602171684019027	1.6979512429756665	0.2901337185995353	0.2857643908860034	0.16369072904017928	0.2604111614742822	
524000	-1762.590939451578	-1953.7778642240787	191.18692477250087	-1953.7778642240787	0.026297511607738307	199.9200835147831	170.88835860082736	0.1267479603893811	21.22442311439193	1.1510283486840103	1.7376462558468981	2.4568646809336245	1.7257684813232153	0.2901337185995353	0.2857643908860034	0.16369072904017928	0.2604111614742822	
525000	-1764.4420791275884	-1939.045440381216	174.60336125362767	-1939.045440381216	0.03921418204968473	183.56280606689822	138.09274228956053	0.1267479603893811	21.22442311439193	1.2263079779168102	1.6703645618478191	2.9447515889064597	2.0065733714078884	0.2901337185995353	0.2857643908860034	0.16369072904017928	0.2604111614742822	
526000	-1768.1172075624625	-1944.7103549883375	176.59314742587495	-1944.7103549883375	0.04388757618345216	185.41432030198249	125.78123646741447	0.12498953402530703	21.22442311439193	1.180819587515189	1.9805059757749022	2.504210286711582	1.7585772746214845	0.2901337185995353	0.2857643908860034	0.16369072904017928	0.2604111614742822	
527000	-1764.2087649110883	-1940.5614905014525	176.3527255903641	-1940.5614905014525	0.037252420252786245	185.67998886128012	155.81648986384533	0.12498953402530703	21.22442311439193	1.3504893208359283	2.0320866884702404	3.401558219444804	2.124576487774821	0.2901337185995353	0.2746049378501794	0.17485018207600328	0.2604111614742822	
528000	-1758.633900888634	-1944.7136802209975	186.0797793323637	-1944.7136802209975	0.030255262937928833	195.15804219569867	181.37031725095946	0.12498953402530703	16.242720060351857	1.4684594681114738	1.8856529424593966	5.139960733833233	2.2692370862023346	0.2901337185995353	0.2746049378501794	0.17485018207600328	0.2604111614742822	
529000	-1758.93235623497	-1943.6074551057948	184.67509887082483	-1943.6074551057948	0.03283506132058045	193.10524304476897	129.9453434173335	0.12498953402530703	13.480003692856721	1.380248075716216	2.1202147058385363	4.166906359254055	2.049255680776161	0.2901337185995353	0.2746049378501794	0.17485018207600328	0.2604111614742822	
530000	-1748.274431408479	-1938.1859429764224	189.9115115679435	-1938.1859429764224	0.02398282752617241	198.4388052656224	249.41014361691757	0.12498953402530703	13.480003692856721	1.4132010047665728	1.756685040833012	3.9234094052498873	2.3212077357003444	0.2901337185995353	0.2746049378501794	0.17485018207600328	0.2604111614742822	
531000	-1749.5177729758511	-1937.201796667534	187.68402369168274	-1937.201796667534	0.027953320869987575	195.9489913035867	151.3563529207733	0.12498953402530703	13.480003692856721	1.3244259951062107	1.7679937316845407	3.2849432673598944	2.087028678625617	0.2901337185995353	0.2746049378501794	0.17485018207600328	0.2604111614742822	
